season,division,conference,teamId_x,teamName,teamAbbrev,teamLogo,clinchIndicator,conferenceAbbrev,conferenceHomeSequence,conferenceL10Sequence,conferenceRoadSequence,conferenceSequence,date,divisionAbbrev,divisionHomeSequence,divisionL10Sequence,divisionRoadSequence,divisionSequence,gameTypeId,gamesPlayed,goalDifferential,goalDifferentialPctg,goalAgainst,goalFor,goalsForPctg,homeGamesPlayed,homeGoalDifferential,homeGoalsAgainst,homeGoalsFor,homeLosses,homeOtLosses,homePoints,homeRegulationPlusOtWins,homeRegulationWins,homeTies,homeWins,l10GamesPlayed,l10GoalDifferential,l10GoalsAgainst,l10GoalsFor,l10Losses,l10OtLosses,l10Points,l10RegulationPlusOtWins,l10RegulationWins,l10Ties,l10Wins,leagueHomeSequence,leagueL10Sequence,leagueRoadSequence,leagueSequence,losses,otLosses,placeName_default,pointPctg,points,regulationPlusOtWinPctg,regulationPlusOtWins,regulationWinPctg,regulationWins,roadGamesPlayed,roadGoalDifferential,roadGoalsAgainst,roadGoalsFor,roadLosses,roadOtLosses,roadPoints,roadRegulationPlusOtWins,roadRegulationWins,roadTies,roadWins,seasonId,shootoutLosses,shootoutWins,streakCode,streakCount,teamCommonName_default,ties_x,waiversSequence,wildcardSequence,winPctg,wins,placeName_fr,teamCommonName_fr,FO%,GP,GA,goalsAgainstPerGame,GF,goalsForPerGame,L,OTL,penaltyKillNetPct,PK%,PTS%,PTS,powerPlayNetPct,PP%,regulationAndOtWins,shotsAgainstPerGame,shotsForPerGame,teamId,ties,W,winsInRegulation,winsInShootout,team,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,goalDiff/G,homeRegulationWin%,roadRegulationWin%,adjGoalsSavedAboveX/60,goalsSavedAboveExpectedPer82,adjGoalsScoredAboveX/60,goalsScoredAboveExpectedPer82,hitsPctg,takeawaysPctg,giveawaysPctg,dZoneGiveawaysPctg,possAdjHitsPctg,possAdjTakeawaysPctg,possAdjGiveawaysPctg,possAdjdZoneGiveawaysPctg,possTypeAdjGiveawaysPctg,reboundxGoalsPctg,PP%_rel,PK%_rel,special_teams_composite,pointsPct,weighted_playoff_wins,weighted_playoff_rounds,playoff_performance_score
20242025,Central,Western,0,Minnesota Wild,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,x,W,9,8,2,7,2025-04-17,C,5,4,2,4,2,82,-11,-0.0013414599999999998,239,228,0.02780488,41,-13,124,111,17,2,46,21,15,0,22,10,-3,35,32,3,2,12,5,1,0,5,21,15,4,13,30,7,Minnesota,0.591463,97,0.512195,42,0.402439,33,41,2,115,117,13,5,51,21,18,0,23,20242025,3,3,W,2,Wild,0,20,1,0.54878,45,,,0.46701,82,236,2.87804,225,2.7439,30,7,0.743842,0.724138,0.59146,97,0.18932,0.208737,42,29.60975,27.59756,30,,45,33,3,MIN,5on5,81,0.49,0.48,0.48,246098.0,1914.56,151.27,120.99,479.18,64.9,1050.57,794.09,145.43,152.35,146.42,1762.0,899.0,1067.0,3728.0,140.0,189.0,16.0,345.0,6.0,825.0,1156.0,1622.0,2521.0,232.0,544.0,1650.0,1556.0,355.0,1088.0,2063.0,469.0,129.0,56.12,57.69,37.45,68.0,54.0,18.0,3739.93,2661.0,2673.14,533.0,25.04,38.07,38.52,137.81,138.49,136.51,2061.64,155.99,129.77,525.98,69.43,1144.1,835.78,150.48,157.13,151.57,1873.0,989.0,1228.0,4090.0,146.0,175.0,22.0,413.0,5.0,874.0,1249.0,1727.0,2716.0,219.0,516.0,1851.0,1500.0,293.0,1102.0,2268.0,450.0,144.0,61.12,55.17,39.71,63.0,57.0,26.0,4103.43,2862.0,2872.66,494.0,26.72,34.25,34.37,148.29,149.16,146.72,-0.13414634146341464,0.18292682926829268,0.21951219512195122,0.0013579955952506709,0.11135563881055502,-0.001565230111581562,-0.1283488691496881,0.5091623036649214,0.5478395061728395,0.4968036529680365,0.5189873417721519,0.4895791381393475,0.5267687559354225,0.5175038051750381,0.5406118143459916,0.5329091446223404,0.5284675538482645,-0.007585593750000008,-0.05782715625000012,-0.06541275000000013,0.591463,0.8,0.0,0.15000000000000002
20242025,Central,Western,0,St. Louis Blues,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,x,W,8,3,9,8,2025-04-17,C,4,1,6,5,2,82,21,0.00256098,233,254,0.030975609999999997,41,24,110,134,14,3,51,22,18,0,24,10,11,25,36,2,1,15,7,5,0,7,16,5,12,14,30,8,St. Louis,0.585366,96,0.487805,40,0.390244,32,41,-3,123,120,16,5,45,18,14,0,20,20242025,2,4,W,1,Blues,0,19,2,0.536585,44,,,0.515607,82,231,2.81707,250,3.04878,30,8,0.763157,0.742106,0.58536,96,0.194871,0.220512,40,27.26829,26.65853,19,,44,32,4,STL,5on5,81,0.5,0.49,0.49,248595.0,1854.61,154.82,117.28,464.4,60.57,1005.21,742.79,150.36,156.16,151.64,1756.0,790.0,1091.0,3637.0,172.0,153.0,21.0,385.0,1.0,738.0,1097.0,1584.0,2374.0,231.0,536.0,1820.0,1904.0,326.0,1167.0,1945.0,442.0,159.0,55.64,55.45,43.72,84.0,59.0,29.0,3655.36,2546.0,2555.76,546.0,24.25,32.55,32.8,146.2,147.37,145.53,1936.65,157.21,121.92,492.09,65.44,1053.59,784.74,151.61,157.79,152.14,1773.0,902.0,1185.0,3860.0,147.0,185.0,16.0,438.0,2.0,830.0,1073.0,1626.0,2528.0,227.0,531.0,1750.0,1582.0,344.0,1089.0,2062.0,448.0,165.0,56.63,55.08,45.5,63.0,61.0,23.0,3851.52,2675.0,2684.16,520.0,25.33,35.73,35.73,146.8,147.37,144.99,0.25609756097560976,0.21951219512195122,0.17073170731707318,0.0012405720147227383,0.10172690520726455,0.0049140167742714085,0.4029493754902555,0.5461847389558233,0.48656716417910445,0.5172872340425532,0.5121951219512195,0.535475234270415,0.4770266315481416,0.5278441163699522,0.5226480836236934,0.524380094539113,0.4786225010944112,0.0041894062499999996,-0.03985915625000003,-0.03566975000000003,0.585366,0.0,0.0,0.0
20242025,Pacific,Western,0,Calgary Flames,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,e,W,7,2,10,9,2025-04-17,P,4,2,4,4,2,82,-13,-0.00158537,238,225,0.027439019999999998,41,9,113,122,12,6,52,19,18,0,23,10,11,24,35,1,2,16,5,5,0,7,14,4,14,15,27,14,Calgary,0.585366,96,0.439024,36,0.378049,31,41,-22,125,103,15,8,44,17,13,0,18,20242025,2,5,W,4,Flames,0,18,3,0.5,41,,,0.462442,82,236,2.87804,220,2.68292,27,14,0.792035,0.761062,0.58536,96,0.184549,0.2103,36,28.91463,29.43902,20,,41,31,5,CGY,5on5,80,0.49,0.52,0.52,238961.0,2038.61,154.87,125.52,539.68,70.67,1118.51,826.74,149.41,155.23,149.75,1872.0,964.0,1272.0,4108.0,133.0,185.0,20.0,455.0,6.0,872.0,1185.0,1739.0,2703.0,258.0,598.0,1753.0,1749.0,373.0,1103.0,2252.0,425.0,159.0,58.72,53.23,42.92,66.0,39.0,28.0,4085.95,2836.0,2832.22,533.0,25.95,35.35,35.75,145.07,145.17,142.97,1926.65,161.08,120.64,494.02,65.37,1039.49,780.47,155.8,162.55,157.21,1791.0,871.0,1157.0,3819.0,138.0,185.0,21.0,454.0,11.0,810.0,1064.0,1653.0,2524.0,274.0,622.0,2069.0,1527.0,366.0,1165.0,2039.0,478.0,145.0,58.07,60.65,42.36,56.0,63.0,19.0,3848.73,2662.0,2680.55,587.0,25.09,39.36,39.36,146.76,147.87,145.75,-0.15853658536585366,0.21951219512195122,0.15853658536585366,0.004823381221203462,0.3955172601386839,-0.0042057072074522615,-0.34486799101108545,0.5338827838827839,0.5047361299052774,0.486331569664903,0.4758928571428571,0.5561278998778999,0.525766801984664,0.4676265092931759,0.45758928571428564,0.4609350269072491,0.4759685794168553,-0.006022593750000027,-0.020903156250000055,-0.02692575000000008,0.585366,0.0,0.0,0.0
20242025,Metropolitan,Eastern,0,New Jersey Devils,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,x,E,13,11,3,7,2025-04-17,M,5,5,2,3,2,82,20,0.00243902,222,242,0.029512200000000002,41,5,113,118,17,5,43,18,17,0,19,10,-4,32,28,5,0,10,4,3,0,5,24,21,6,16,33,7,New Jersey,0.554878,91,0.487805,40,0.439024,36,41,15,109,124,16,2,48,22,19,0,23,20242025,2,2,L,1,Devils,0,17,0,0.512195,42,,,0.498233,82,220,2.68292,240,2.92682,33,7,0.857777,0.826667,0.55487,91,0.263888,0.282407,40,26.35365,28.09756,1,,42,36,2,NJD,5on5,80,0.51,0.51,0.5,238704.0,1950.39,168.22,125.36,494.32,66.32,1041.19,767.59,161.79,169.74,163.2,1712.0,951.0,1185.0,3848.0,146.0,210.0,22.0,382.0,2.0,816.0,1107.0,1566.0,2517.0,245.0,557.0,1730.0,1757.0,285.0,1088.0,2002.0,477.0,184.0,56.96,59.73,51.53,72.0,45.0,29.0,3883.56,2663.0,2687.33,546.0,26.07,41.0,41.56,152.74,153.99,151.55,1923.44,158.79,121.78,494.01,65.79,1044.0,776.62,153.14,158.84,153.13,1684.0,977.0,1023.0,3684.0,146.0,189.0,19.0,383.0,5.0,791.0,1147.0,1538.0,2515.0,234.0,531.0,1776.0,1622.0,310.0,1055.0,2028.0,484.0,149.0,56.6,60.74,41.46,66.0,60.0,20.0,3654.99,2661.0,2643.64,499.0,25.27,37.07,36.67,147.38,146.87,144.7,0.24390243902439024,0.2073170731707317,0.23170731707317074,0.0017921777599034776,0.14695857631208517,-0.004323346068771363,-0.3545143776392518,0.5199763243563185,0.4789915966386555,0.5076994867008866,0.522488038277512,0.530588086077876,0.4887669353455668,0.4977445948047908,0.5122431747818745,0.5074103147895133,0.5312539946312157,0.06608440625,0.04470184374999997,0.11078624999999998,0.554878,2.0,0.4,0.875
20242025,Atlantic,Eastern,0,Montréal Canadiens,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,x,E,8,2,8,8,2025-04-17,A,5,2,5,5,2,82,-20,-0.00243902,265,245,0.02987805,41,-1,126,125,12,6,52,22,16,0,23,10,8,21,29,1,2,16,7,6,0,7,15,3,19,17,31,11,Montréal,0.554878,91,0.463415,38,0.365854,30,41,-19,139,120,19,5,39,16,14,0,17,20242025,4,2,W,1,Canadiens,0,16,2,0.487805,40,,,0.507995,82,261,3.18292,243,2.96341,31,11,0.844357,0.809339,0.55487,91,0.175213,0.200854,38,29.04878,25.56097,8,,40,30,2,MTL,5on5,80,0.47,0.48,0.47,234836.0,1812.6,163.34,115.11,451.83,61.99,982.1,736.64,158.18,162.52,157.37,1629.0,882.0,1103.0,3614.0,153.0,173.0,20.0,346.0,6.0,802.0,1031.0,1476.0,2358.0,268.0,584.0,1748.0,1839.0,317.0,988.0,1835.0,527.0,149.0,56.01,65.31,42.0,78.0,51.0,24.0,3583.35,2511.0,2493.5,444.0,23.85,33.98,34.07,153.12,152.06,149.65,2037.16,183.3,129.02,510.22,68.83,1080.4,806.22,176.21,185.91,178.67,1782.0,996.0,1194.0,3972.0,179.0,219.0,26.0,388.0,3.0,791.0,1198.0,1603.0,2599.0,252.0,552.0,1653.0,1614.0,342.0,987.0,2060.0,517.0,201.0,61.06,65.31,56.93,81.0,72.0,26.0,4014.79,2778.0,2809.91,481.0,26.74,46.23,46.84,163.2,165.27,162.66,-0.24390243902439024,0.1951219512195122,0.17073170731707318,-8.43141596688785e-05,-0.006913761092848037,-0.0011165238719787437,-0.09155495750225698,0.5325803649000869,0.48103186646433993,0.500253164556962,0.48,0.5120965047116219,0.462530640831096,0.5210970464135021,0.5,0.5070323488045007,0.4210851563465579,-0.01546859375000001,0.02737384374999996,0.01190524999999995,0.554878,0.0,0.0,0.0
20242025,Pacific,Western,0,Vancouver Canucks,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,e,W,13,11,5,10,2025-04-17,P,6,6,3,5,2,82,-17,-0.00207317,253,236,0.02878049,41,-16,128,112,16,8,42,17,16,0,17,10,-4,34,30,4,2,10,4,2,0,4,27,22,8,18,30,14,Vancouver,0.54878,90,0.426829,35,0.341463,28,41,-1,125,124,14,6,48,18,12,0,21,20242025,2,3,L,1,Canucks,0,15,4,0.463415,38,,,0.488603,82,251,3.06097,233,2.84146,30,14,0.84375,0.825893,0.54878,90,0.193693,0.225225,35,26.80487,25.53658,23,,38,28,3,VAN,5on5,80,0.49,0.49,0.48,238718.0,1772.55,143.97,112.0,446.43,59.58,975.31,728.69,137.76,144.76,138.53,1590.0,876.0,1076.0,3542.0,150.0,167.0,23.0,351.0,5.0,825.0,968.0,1440.0,2316.0,267.0,609.0,1695.0,2027.0,311.0,935.0,1938.0,365.0,163.0,51.82,46.28,45.87,75.0,48.0,27.0,3558.46,2466.0,2479.12,466.0,23.1,36.3,36.18,130.9,131.59,129.24,1890.72,151.97,118.17,483.23,63.93,1034.48,773.22,146.02,152.54,146.59,1662.0,963.0,1071.0,3696.0,159.0,180.0,26.0,364.0,2.0,890.0,1030.0,1503.0,2466.0,261.0,603.0,1755.0,1560.0,291.0,1036.0,2049.0,424.0,152.0,53.95,54.49,43.52,85.0,49.0,25.0,3696.64,2625.0,2626.81,477.0,24.47,37.77,38.11,138.33,138.64,136.09,-0.2073170731707317,0.1951219512195122,0.14634146341463414,-0.0031191615211253435,-0.2557712447322782,0.0028828994880989284,0.23639775802411214,0.5650961806523558,0.5166112956810631,0.4743784880771182,0.4941675503711559,0.5540158633846625,0.5064816624324148,0.4840596817113451,0.5042526024195468,0.4975216288501463,0.487010364786647,0.008902406249999995,0.04392784374999992,0.05283024999999991,0.54878,4.2,0.6,1.5375
20242025,Central,Western,0,Utah Hockey Club,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,e,W,11,5,8,11,2025-04-17,C,6,2,5,6,2,82,-10,-0.00121951,251,241,0.029390239999999998,41,-1,119,118,15,8,44,18,15,0,18,10,11,27,38,2,2,14,6,6,0,6,23,8,11,19,31,13,Utah,0.542683,89,0.45122,37,0.365854,30,41,-9,132,123,16,5,45,19,15,0,20,20242025,4,1,L,1,Utah Hockey Club,0,14,5,0.463415,38,,Club de hockey de l'Utah,0.515686,82,247,3.01219,240,2.92682,31,13,0.808764,0.792829,0.54268,89,0.207627,0.241525,37,27.70731,28.54878,59,,38,30,1,UTA,5on5,80,0.53,0.53,0.53,238190.0,2121.23,180.93,130.63,541.23,71.78,1142.02,837.48,173.35,181.64,174.05,1852.0,1053.0,1187.0,4092.0,153.0,215.0,22.0,389.0,8.0,978.0,1162.0,1699.0,2752.0,258.0,617.0,1852.0,1363.0,325.0,1229.0,2174.0,553.0,178.0,63.69,67.77,49.46,66.0,62.0,25.0,4116.96,2905.0,2924.14,584.0,27.09,42.41,42.44,165.51,166.21,163.3,1858.78,159.23,112.02,475.4,62.73,979.8,745.81,154.28,159.7,154.75,1686.0,849.0,1066.0,3601.0,146.0,171.0,24.0,364.0,4.0,852.0,998.0,1540.0,2389.0,253.0,585.0,1789.0,1781.0,337.0,1057.0,1900.0,481.0,154.0,55.39,59.51,44.34,64.0,52.0,30.0,3599.73,2535.0,2535.38,502.0,23.27,36.9,36.94,145.57,146.1,144.1,-0.12195121951219512,0.18292682926829268,0.18292682926829268,0.0022041227591418616,0.18073806624963265,-0.005302489609135567,-0.4348041479491165,0.43352417302798985,0.4909365558912387,0.5376202974628171,0.5377532228360957,0.46119592875318066,0.5222729317991901,0.5071889598705822,0.5073143611661279,0.5072725607342794,0.5346434870244394,0.025202406249999976,0.010863843749999935,0.03606624999999991,0.542683,0.0,0.0,0.0
20242025,Metropolitan,Eastern,0,Columbus Blue Jackets,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,e,E,5,3,14,9,2025-04-17,M,3,1,8,4,2,82,5,0.00060976,268,273,0.03329268,41,41,124,165,10,5,57,22,20,0,26,10,13,26,39,3,0,14,7,7,0,7,9,6,27,20,33,9,Columbus,0.542683,89,0.414634,34,0.365854,30,41,-36,144,108,23,4,32,12,10,0,14,20242025,1,6,W,6,Blue Jackets,0,13,3,0.487805,40,,,0.477787,82,267,3.25609,267,3.25609,33,9,0.811059,0.769586,0.54268,89,0.156756,0.194594,34,29.91463,29.04878,29,,40,30,6,CBJ,5on5,80,0.48,0.48,0.49,244762.0,2019.58,171.59,127.01,516.32,69.13,1067.17,810.77,162.29,171.76,162.5,1856.0,906.0,1121.0,3883.0,193.0,235.0,27.0,426.0,6.0,828.0,1074.0,1663.0,2569.0,238.0,561.0,1740.0,1567.0,334.0,1100.0,2106.0,460.0,196.0,56.22,57.2,58.18,81.0,83.0,29.0,3883.13,2762.0,2763.45,528.0,26.36,51.78,51.78,146.18,146.27,143.25,2102.69,183.87,135.36,528.63,71.28,1137.13,834.73,176.33,184.99,177.33,1887.0,1004.0,1233.0,4124.0,178.0,245.0,24.0,358.0,7.0,910.0,1193.0,1709.0,2713.0,210.0,514.0,1924.0,1499.0,329.0,1101.0,2173.0,530.0,188.0,61.91,66.88,55.08,86.0,66.0,26.0,4143.93,2891.0,2910.36,520.0,28.05,51.28,51.35,160.58,161.51,158.64,0.06097560975609756,0.24390243902439024,0.12195121951219512,-0.0001642411812291093,-0.013467776860786963,0.007476650787295413,0.6130853645582239,0.5110893672537509,0.5037707390648567,0.49977283053157656,0.5038167938931297,0.4914320838978373,0.484394941408516,0.5205966984703922,0.5248091603053435,0.5234050063603597,0.5020847474061864,-0.021728593750000025,-0.012379156250000078,-0.0341077500000001,0.542683,0.0,0.0,0.0
20242025,Atlantic,Eastern,0,Detroit Red Wings,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,e,E,10,5,10,10,2025-04-17,A,7,4,6,6,2,82,-21,-0.00256098,259,238,0.02902439,41,3,125,128,16,3,47,22,19,0,22,10,2,28,30,2,2,14,6,5,0,6,18,12,21,21,35,8,Detroit,0.52439,86,0.439024,36,0.365854,30,41,-24,134,110,19,5,39,14,11,0,17,20242025,0,3,OT,1,Red Wings,0,12,4,0.47561,39,,,0.489738,82,259,3.15853,235,2.86585,35,8,0.711956,0.701087,0.52439,86,0.240506,0.270042,36,28.4878,27.41463,17,,39,30,3,DET,5on5,79,0.48,0.48,0.48,240421.0,1876.55,158.81,117.78,471.94,63.42,1006.67,752.37,152.48,158.61,152.27,1669.0,902.0,1035.0,3606.0,134.0,187.0,15.0,353.0,6.0,809.0,1082.0,1535.0,2437.0,194.0,419.0,1742.0,1438.0,306.0,1094.0,1943.0,469.0,159.0,55.01,58.63,45.17,54.0,56.0,24.0,3586.25,2571.0,2565.52,561.0,24.44,39.33,38.9,144.34,144.1,142.04,2034.13,171.69,129.48,517.99,69.45,1098.35,814.04,164.03,173.45,165.71,1819.0,982.0,1117.0,3918.0,156.0,193.0,19.0,426.0,4.0,913.0,1109.0,1663.0,2645.0,235.0,499.0,1845.0,1684.0,327.0,1104.0,2102.0,522.0,177.0,57.39,64.19,50.12,76.0,58.0,22.0,3953.16,2801.0,2820.21,537.0,26.83,39.71,39.63,158.9,160.55,157.57,-0.25609756097560976,0.23170731707317074,0.13414634146341464,0.0024232492169985174,0.19870643579387842,-0.004559501873796385,-0.37387915365130353,0.4606021780909673,0.4834123222748815,0.49772520473157417,0.5109289617486339,0.44288670970285315,0.4648195406489245,0.5184637549287231,0.5322176684881603,0.5276330306350145,0.49535209474086334,0.05371940624999999,-0.08087815625000006,-0.027158750000000065,0.52439,0.0,0.0,0.0
20242025,Metropolitan,Eastern,0,New York Rangers,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,e,E,15,8,4,11,2025-04-17,M,7,2,3,5,2,82,1,0.00012195,255,256,0.031219510000000002,41,-8,127,119,19,3,41,18,16,0,19,10,3,39,42,4,1,11,5,4,0,5,28,16,13,22,36,7,NY Rangers,0.518293,85,0.463415,38,0.426829,35,41,9,128,137,17,4,44,20,19,0,20,20242025,0,1,W,2,Rangers,0,11,5,0.47561,39,,,0.535706,82,255,3.10975,255,3.10975,36,7,0.878661,0.803348,0.51829,85,0.142857,0.17619,38,29.89024,28.58536,3,,39,35,1,NYR,5on5,80,0.48,0.49,0.49,237341.0,2006.81,167.67,127.04,509.59,67.1,1079.76,804.84,161.01,169.31,162.48,1790.0,966.0,1047.0,3803.0,173.0,202.0,27.0,379.0,7.0,838.0,1157.0,1617.0,2583.0,248.0,556.0,1843.0,1909.0,322.0,1057.0,2101.0,489.0,166.0,58.21,61.73,47.73,88.0,60.0,25.0,3827.61,2756.0,2776.56,528.0,26.39,40.87,40.88,153.17,154.54,151.81,2099.08,179.62,134.32,526.36,70.0,1119.19,832.49,172.69,180.07,173.17,1910.0,952.0,1096.0,3958.0,170.0,213.0,23.0,346.0,4.0,846.0,1283.0,1740.0,2692.0,229.0,511.0,1620.0,1486.0,326.0,1135.0,2134.0,534.0,194.0,60.2,65.87,53.56,74.0,73.0,23.0,3961.28,2862.0,2864.49,518.0,27.88,43.42,43.7,163.81,164.2,161.77,0.012195121951219513,0.1951219512195122,0.23170731707317074,0.0008013786071517322,0.06571304578644203,0.0026594646521250044,0.21807610147425036,0.5622974963181149,0.49691358024691357,0.4822080291970803,0.5047801147227533,0.551272055213838,0.48717017671266033,0.4920490093847758,0.5150817497170952,0.5074041696063221,0.48332939229132177,-0.04013259375,0.02138284374999988,-0.01874975000000012,0.518293,7.2,1.2,2.85
20242025,Metropolitan,Eastern,0,New York Islanders,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,e,E,14,13,9,12,2025-04-17,M,6,7,4,6,2,82,-36,-0.00439024,260,224,0.027317070000000002,41,-16,131,115,17,5,43,17,15,0,19,10,-15,41,26,5,2,8,3,3,0,3,26,26,20,23,35,12,NY Islanders,0.5,82,0.402439,33,0.341463,28,41,-20,129,109,18,7,39,16,13,0,16,20242025,3,2,L,2,Islanders,0,10,6,0.426829,35,,,0.549049,82,257,3.13414,222,2.70731,35,12,0.772222,0.722223,0.5,82,0.086956,0.125603,33,28.7317,29.4878,2,,35,28,2,NYI,5on5,80,0.5,0.5,0.51,242999.0,2054.66,171.06,132.85,523.2,70.22,1117.81,822.85,164.81,171.06,164.8,1844.0,994.0,1130.0,3968.0,160.0,211.0,23.0,408.0,2.0,933.0,1124.0,1684.0,2678.0,179.0,391.0,1957.0,1707.0,341.0,1077.0,2185.0,483.0,170.0,63.18,61.01,46.88,67.0,69.0,24.0,3957.04,2838.0,2833.24,527.0,27.62,42.73,42.87,155.81,155.7,152.94,2017.64,170.05,129.97,506.95,67.76,1089.3,810.97,163.84,171.08,164.81,1802.0,973.0,1203.0,3978.0,154.0,208.0,14.0,338.0,6.0,927.0,1142.0,1648.0,2621.0,205.0,449.0,1629.0,1644.0,383.0,1086.0,2110.0,499.0,166.0,59.81,63.17,47.07,78.0,60.0,16.0,4002.51,2775.0,2791.53,530.0,26.97,43.12,43.2,153.81,154.7,152.19,-0.43902439024390244,0.18292682926829268,0.15853658536585366,0.002669146786612291,0.21887003650220788,-0.001185190062510548,-0.09718558512586493,0.5094001790510295,0.47099447513812154,0.49791955617198336,0.4985808893093661,0.5094001790510295,0.47099447513812154,0.49791955617198336,0.4985808893093661,0.49836044493023857,0.49808295573370515,-0.09071959375000002,-0.05974215625000012,-0.15046175000000014,0.5,1.4,0.0,0.26249999999999996
